title,published_at,LDA_topic,LDA_score
Former NFL QB Sounds off on Commanders in Fiery Rant,2025-08-06 01:33:46,2,0.90318062618987
Oil Sinks as Russia Mulls Truce Deal,2025-08-06 01:31:41,2,0.9004478102455608
India accuses EU and US of ‘indulging’ in trade with Russia,2025-08-06 01:23:23,2,0.8842977309924969
China Market Update: Massive Inflow Into Hong Kong Stocks From Mainland China Overnight,2025-08-06 01:22:34,1,0.9375775446630795
James Howells pivots from landfill dig to tokenization in lost Bitcoin saga,2025-08-06 01:16:08,2,0.8270565949531667
Luka Doncic reveals expectations surrounding LeBron James' Los Angeles Lakers retirement,2025-08-06 01:06:39,2,0.9186700768641344
Here's why the rest of the NBA is mad at the Toronto Raptors right now,2025-08-06 00:59:12,3,0.8917006886318563
Pau Gasol congratulates Luka Doncic on his multimillion-dollar extension with the Lakers and his philanthropic efforts,2025-08-06 00:49:30,1,0.9287987297574446
The Irish Times view on influencers and tax: adapting old rules to a new era,2025-08-06 00:44:00,1,0.9295342599150502
"Storm trade for All-Star Brittney Sykes: Mystics acquire Alysha Clark, draft pick before WNBA trade deadline",2025-08-06 00:31:09,2,0.9402053852264581
[US] The War Within: Ghosts of K’aresh Now Live!,2025-08-06 00:30:00,2,0.4540271823993406
Trump Mulls Sanctions on Russia’s Shadow Fleet Over Ukraine Ceasefire,2025-08-06 00:30:00,2,0.9151098211571206
OpenAI Drops Two Open Source AI Models That Run Locally and Match Premium Offerings,2025-08-06 00:29:22,1,0.9350452759784834
De'Aaron Fox contract: Three big-picture questions for Spurs after signing star guard to max extension,2025-08-06 00:27:12,1,0.9239407294974582
Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,2025-08-06 00:26:06,1,0.8871494091878914
Mario Gabelli Elects to Take Cash for Paramount Voting Stock Ahead of Skydance Merger Closing,2025-08-06 00:25:37,3,0.9231599222752046
Red Sox Designate Jorge Alcala For Assignment,2025-08-06 00:22:17,1,0.9010985056079877
Sources: Mystics trade All-Star Sykes to Storm,2025-08-06 00:21:35,2,0.8527873840473906
Trump's planning 250% tariffs on pharmaceuticals - and he hasn't forgotten about Ireland,2025-08-06 00:10:34,3,0.8783337662276783
Grab The Entire Attack On Titan Manga Series For Just $20,2025-08-06 00:10:00,1,0.9023699004347554
Meme Stocks & Mr. Market,2025-08-06 00:08:54,1,0.8253668852927181
Tigers Re-Sign Tyler Owens To Minor League Deal,2025-08-06 00:06:13,2,0.8978746597125983
"Getting along well with China, will meet Xi if we make a deal: Trump",2025-08-06 00:05:22,3,0.7224227955439846
Nick Sirianni on Jakorian Bennett: We'll catch him up and see how it goes,2025-08-06 00:03:03,1,0.8871388181144414
The De'Aaron Fox extension: Is San Antonio's deal with the dynamic point guard as bonkers as it seems?,2025-08-06 00:00:40,1,0.7532665451053405
Carney announces $1.2-billion in lumber industry supports,2025-08-05 23:55:22,2,0.7219174248759607
Ministers in Mexico to talk trade ahead of Carney’s visit,2025-08-05 23:45:15,3,0.8969519627342845
"Micah Parsons listed as starter on Cowboys' first unofficial depth chart despite trade request, lagging contract negotiations",2025-08-05 23:44:29,2,0.9458960842677865
Draymond Green roasts Shams Charania after wild prediction fizzles out,2025-08-05 23:39:41,1,0.9239902031113406
Federal Circuit Judges Question Trump's Discovery of Vast Tariff Powers,2025-08-05 23:37:37,3,0.9244650404818795
Swiss president rushes to DC for crunch talks with Trump after shocking 39% tariff,2025-08-05 23:34:52,3,0.9290425040695487
Poll: Who Had The Best Deadline In The NL Central?,2025-08-05 23:34:17,1,0.8191343533199328
Deadline Day Is Here And The BRICS Countries Are Not Cooperating – So How Will The “Wall Of Tariffs” Impact The U.S. Economy?,2025-08-05 23:30:00,2,0.9016496318338378
China's Mineral Curbs Threaten U.S. Defense Supply Chain,2025-08-05 23:30:00,3,0.9014248443123143
"St. Louis Public Schools leaders gave illegal bonuses, broke spending laws, auditor says",2025-08-05 23:30:00,3,0.9374267867689162
Astros Re-Sign Jon Singleton To Minor League Deal,2025-08-05 23:25:42,3,0.8676685115656035
Eagles trade for Jakorian Bennett: What acquisition means for CB battle; why Raiders moved on,2025-08-05 23:23:14,2,0.9219838048558999
Trump Warns Europe 35% Tariff Looms If They Fail to Keep Their Word on Investments,2025-08-05 23:22:57,2,0.713613498100633
